,APIWellNumber,CountyCode,APIHoleNumber,Sidetrack,Completion,WellName,CompanyName,OperatorNumber,WellType,MapSymbol,WellStatus,StatusDate,PermitApplicationDate,PermitIssuedDate,DateSpudded,DateofTotalDepth,DateWellCompleted,DateWellPlugged,DateWellConfidentialityEnds,ConfidentialityCode,Town,Quad,QuadSection,ProducingField,ProducingFormation,FinancialSecurity,Slant,County,Region,StateLease,ProposedDepthft,SurfaceLongitude,SurfaceLatitude,BottomHoleLongitude,BottomHoleLatitude,TrueVerticalDepthft,MeasuredDepthft,Kickoffft,DrilledDepthft,Elevationft,OriginalWellType,PermitFee,ObjectiveFormation,DepthFee,Spacing,SpacingAcres,Integration,HearingDate,DateLastModified,DECDatabaseLink,Location1,WellTime,WellTime_Yr
1338,31003204050000,3,20405,0,0,NYSRA 7-6,Vandermark Exploration Inc.,1201,GD,GWP,PA,06/12/1990,07/07/1986,07/17/1986,08/26/1986,11/02/1986,1986-11-02,1990-06-12,07/24/1990,Released,Ward,Wellsville North,C,Vandermark Creek,Oriskany,False,Vertical,Allegany,9.0,ST,4400.0,-77.90170999999998,42.21528,-77.90170999999998,42.21528,4273.0,4273.0,0.0,4273.0,2005.0,NL,1225.0,Onondaga,1125.0,,,,,03/11/2008 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003204050000,"(42.21528, -77.90171)",1318.0,3.610958904109589
1413,31003101840000,3,10184,0,0,38 Bayard Austin,The Richardson Petroleum Corporation,37,OD,OWP,PA,10/06/1992,09/19/1973,09/20/1973,09/17/1973,10/05/1973,1973-10-09,1992-10-06,,Pre-1989 Well (N/A),Independence,Whitesville,F,Beech Hill-Independence,Fulmer Valley,False,Vertical,Allegany,9.0,,1250.0,-77.758559,42.080578,-77.758559,42.080578,1235.0,1235.0,0.0,1235.0,2280.0,NL,0.0,Fulmer Valley,0.0,,,,,03/16/2010 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003101840000,"(42.080578, -77.758559)",6937.0,19.005479452054793
1449,31003058010000,3,5801,0,0,Alma Hill 46-79,K-Arcy Corp.,192,OD,OWP,PA,06/16/1987,08/07/1968,08/08/1968,08/13/1968,09/07/1968,1968-09-09,1987-06-16,,Pre-1989 Well (N/A),Alma,Allentown,I,Richburg,Richburg,False,Vertical,Allegany,9.0,,1400.0,-78.01439999999998,42.03106,-78.01439999999998,42.03106,1404.0,1404.0,0.0,1404.0,2200.0,NL,0.0,,0.0,,,,,12/09/1998 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003058010000,"(42.03106, -78.0144)",6854.0,18.778082191780822
1488,31003071550000,3,7155,0,0,Alma Hill Lot 66 42,K-Arcy Corp.,192,OD,OWP,PA,09/25/1986,,,10/27/1969,11/18/1969,1969-11-25,1986-09-25,,Pre-1989 Well (N/A),Alma,Allentown,I,Richburg,Richburg,False,Vertical,Allegany,9.0,,1100.0,-78.00573,42.02481,-78.00573,42.02481,1072.0,1072.0,0.0,1072.0,1860.0,NL,0.0,,0.0,,,,,12/09/1998 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003071550000,"(42.02481, -78.00573)",6148.0,16.843835616438355
1500,31003203450000,3,20345,0,0,York 50,Ebenezer Oil Co. Inc.,24,OD,OWP,PA,04/29/1992,12/11/1985,12/30/1985,01/06/1986,01/14/1986,1986-06-25,1992-04-29,,Pre-1989 Well (N/A),Scio,Allentown,B,Richburg,Richburg,False,Vertical,Allegany,9.0,,1350.0,-78.06066,42.09594,-78.06066,42.09594,1425.0,1425.0,0.0,1425.0,2090.0,NL,475.0,Richburg,375.0,,,,,01/01/1900 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003203450000,"(42.09594, -78.06066)",2135.0,5.8493150684931505
1521,31003047770000,3,4777,0,0,Angell Earl P-1,Pennzoil Products Co.,29,DW,DP,PA,07/06/1966,,,05/11/1966,,1966-07-02,1966-07-06,,Pre-1989 Well (N/A),Ward,Wellsville North,F,Bradford,,False,Vertical,Allegany,9.0,,0.0,-77.9103,42.19527,-77.9103,42.19527,4176.0,4176.0,0.0,4176.0,1874.0,NL,0.0,Bradford,0.0,,,,,01/28/2008 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003047770000,"(42.19527, -77.9103)",4.0,0.010958904109589041
1534,31003116470000,3,11647,0,0,Quintette-Stillman 2e,The Richardson Petroleum Corporation,37,OD,OWP,PA,04/19/1996,10/01/1975,10/03/1975,10/03/1975,10/24/1975,1975-10-29,1996-04-19,,Pre-1989 Well (N/A),Independence,Rexville,D,Beech Hill-Independence,Fulmer Valley,False,Vertical,Allegany,9.0,,1250.0,-77.74666999999998,42.07639,-77.74666999999998,42.07639,1196.0,1196.0,0.0,1196.0,2100.0,NL,0.0,,0.0,,,,,07/15/1996 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003116470000,"(42.07639, -77.74667)",7478.0,20.487671232876714
1626,31003186790000,3,18679,0,0,Kerr 1,Mitchell Exploration Corp.,933,GW,GWP,PA,07/28/1992,10/28/1983,11/07/1983,11/08/1983,11/13/1983,1984-01-09,1992-07-28,07/24/1990,Released,Granger,Birdsall,A,Rush Creek,Medina,False,Vertical,Allegany,9.0,,4650.0,-77.99407999999998,42.49121,-77.99407999999998,42.49121,4626.0,4626.0,0.0,4626.0,2038.0,NL,1350.0,Medina,1250.0,,,,,01/16/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003186790000,"(42.49121, -77.99408)",3123.0,8.556164383561644
1720,31003111430000,3,11143,0,0,Deer Creek/Lester 1,O'Connor James M.,320,OE,OWP,PA,06/22/1982,,,10/01/1975,10/05/1975,1975-10-09,1982-06-22,,Pre-1989 Well (N/A),Genesee,Bolivar,D,Ceres,Richburg,False,Vertical,Allegany,9.0,,1500.0,-78.23904,42.05727,-78.23904,42.05727,1491.0,1491.0,0.0,1491.0,2150.0,NL,0.0,,0.0,,,,,03/09/1993 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003111430000,"(42.05727, -78.23904)",2448.0,6.706849315068493
1725,31003160870000,3,16087,0,0,Pine Oil (Coast) 3,Arthur Shaner/Pine Oil Co.,275,OD,OWP,PA,06/05/1992,05/21/1981,05/21/1981,06/21/1981,08/17/1981,1981-08-18,1992-06-05,,Pre-1989 Well (N/A),Genesee,Bolivar,D,Richburg,Richburg,False,Vertical,Allegany,9.0,,1350.0,-78.24697999999998,42.06057,-78.24697999999998,42.06057,1341.0,1341.0,0.0,1341.0,1940.0,NL,0.0,Richburg,0.0,,,,,01/12/1994 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003160870000,"(42.06057, -78.24698)",3944.0,10.805479452054794
1728,31003108190000,3,10819,0,0,Nobles 4,Freeman Oil Co.,1260,OD,OWP,PA,10/19/1995,05/09/1974,05/09/1974,07/16/1974,08/08/1974,1974-08-02,1995-10-19,,Pre-1989 Well (N/A),Amity,Wellsville North,D,Scio,Scio,False,Vertical,Allegany,9.0,,967.0,-77.97741999999998,42.19961,-77.97741999999998,42.19961,975.0,975.0,0.0,975.0,2105.0,NL,0.0,Scio,0.0,,,,,11/13/1995 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003108190000,"(42.19961, -77.97742)",7748.0,21.22739726027397
1762,31003217480000,3,21748,0,0,Bledsoe 018z,The Richardson Petroleum Corporation,37,OD,OWP,PA,03/11/1992,05/16/1989,05/30/1989,08/09/1989,08/23/1989,1989-08-28,1992-03-11,02/08/1990,Pre-1989 Well (N/A),Independence,Whitesville,F,Beech Hill-Independence,Fulmer Valley,False,Vertical,Allegany,9.0,,1250.0,-77.76139,42.0703,-77.76139,42.0703,1308.0,1308.0,0.0,1308.0,2255.0,NL,475.0,Upper Devonian,375.0,,,,,02/18/1999 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003217480000,"(42.0703, -77.76139)",926.0,2.536986301369863
1772,31003075010000,3,7501,0,0,Austin-Bayard 27,Klein Oil & Logging,1775,OD,OWP,PA,05/04/2010,02/02/1970,02/09/1970,02/02/1970,05/11/1970,1970-05-15,2010-05-04,,Pre-1989 Well (N/A),Independence,Whitesville,F,Beech Hill-Independence,Fulmer Valley,False,Vertical,Allegany,9.0,,1250.0,-77.75968,42.07724,-77.75968,42.07724,1246.0,1246.0,0.0,1246.0,2240.0,NL,0.0,Fulmer Valley,0.0,,,,,12/27/2011 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003075010000,"(42.07724, -77.75968)",14599.0,39.9972602739726
1794,31003069690000,3,6969,0,0,Emerson 149,Ebenezer Oil Co. Inc.,24,OD,OWP,PA,07/22/1991,05/07/1969,05/07/1969,05/07/1969,06/04/1969,1969-06-09,1991-07-22,,Pre-1989 Well (N/A),Scio,Allentown,B,Richburg,Richburg,False,Vertical,Allegany,9.0,,1100.0,-78.05191,42.0919,-78.05191,42.0919,1078.0,1078.0,0.0,1078.0,1780.0,NL,0.0,Richburg,0.0,,,,,01/01/1900 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003069690000,"(42.0919, -78.05191)",8078.0,22.13150684931507
1842,31003108260000,3,10826,0,0,Nobles 11,Freeman Oil Co.,1260,OD,OWP,PA,08/27/1996,05/03/1974,05/09/1974,09/16/1974,10/11/1974,1974-10-11,1996-08-27,,Pre-1989 Well (N/A),Amity,Wellsville North,D,Scio,Scio,False,Vertical,Allegany,9.0,,1012.0,-77.97744,42.20181,-77.97744,42.20181,1054.0,1054.0,0.0,1054.0,2150.0,NL,0.0,Scio,0.0,,,,,10/11/1996 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003108260000,"(42.20181, -77.97744)",7991.0,21.893150684931506
1876,31003172070000,3,17207,0,0,Shaner 1,Ebenezer Oil Co. Inc.,24,OW,OWP,PA,07/18/1996,,03/15/1982,03/18/1982,,1982-03-19,1996-07-18,,Pre-1989 Well (N/A),Bolivar,Bolivar,I,Richburg,Richburg,False,Vertical,Allegany,9.0,,0.0,-78.15475999999998,42.01107,-78.15475999999998,42.01107,1795.0,1795.0,0.0,1795.0,,NL,0.0,,0.0,,,,,09/06/1996 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003172070000,"(42.01107, -78.15476)",5235.0,14.342465753424657
1894,31003050810000,3,5081,0,0,Vincent 173,Ebenezer Oil Co. Inc.,24,OD,OWP,PA,08/23/1983,01/25/1967,01/27/1967,02/07/1967,03/17/1967,1967-03-17,1983-08-23,,Pre-1989 Well (N/A),Scio,Allentown,B,Richburg,Richburg,False,Vertical,Allegany,9.0,,1500.0,-78.06279999999998,42.09945,-78.06279999999998,42.09945,1400.0,1400.0,0.0,1400.0,1900.0,NL,0.0,Richburg,0.0,,,,,10/18/1994 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003050810000,"(42.09945, -78.0628)",6003.0,16.446575342465753
1915,31003121290000,3,12129,0,0,York 49,Collins Oil Co.,986,OD,OWP,PA,05/17/1997,06/16/1976,06/16/1976,06/17/1976,07/23/1976,1976-07-23,1997-05-17,,Pre-1989 Well (N/A),Scio,Allentown,B,Richburg,Fulmer Valley,False,Vertical,Allegany,9.0,,1350.0,-78.06077,42.09674,-78.06077,42.09674,1340.0,1340.0,0.0,1340.0,2120.0,NL,0.0,,0.0,,,,,06/03/1997 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003121290000,"(42.09674, -78.06077)",7603.0,20.83013698630137
1957,31003103850000,3,10385,0,0,40 Bayard Austin,The Richardson Petroleum Corporation,37,OD,OWP,PA,07/16/2002,12/06/1973,12/11/1973,12/06/1973,12/06/1973,1973-12-11,2002-07-16,,Pre-1989 Well (N/A),Independence,Whitesville,F,Beech Hill-Independence,Fulmer Valley,False,Vertical,Allegany,9.0,,1250.0,-77.75698,42.07845,-77.75698,42.07845,1243.0,1243.0,0.0,1243.0,2230.0,NL,0.0,,0.0,,,,,01/29/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003103850000,"(42.07845, -77.75698)",10444.0,28.613698630136987
2018,31003111870000,3,11187,0,0,42-54 Lot 54,K-Arcy Corp.,192,OD,OWP,PA,04/14/1988,12/10/1974,12/11/1974,12/18/1974,01/13/1975,1975-01-24,1988-04-14,,Pre-1989 Well (N/A),Alma,Allentown,I,Richburg,Richburg,False,Vertical,Allegany,9.0,,1100.0,-78.01752999999998,42.02138,-78.01752999999998,42.02138,936.0,936.0,0.0,936.0,1695.0,NL,0.0,,0.0,,,,,07/30/1990 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003111870000,"(42.02138, -78.01753)",4829.0,13.23013698630137
2031,31003071590000,3,7159,0,0,Donald Maybee h-252,Columbia Gas Transmission LLC,31,GD,GWP,PA,03/15/1978,07/14/1970,01/11/1971,07/18/1970,08/25/1970,1970-08-25,1978-03-15,,Pre-1989 Well (N/A),Scio,Wellsville North,D,Gordon Brook,Oriskany,False,Vertical,Allegany,9.0,,3850.0,-77.99419,42.16756,-77.99419,42.16756,3884.0,3884.0,0.0,3884.0,1469.0,NL,20.0,Oriskany,0.0,,,,,11/10/1998 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003071590000,"(42.16756, -77.99419)",2759.0,7.558904109589041
2083,31003050720000,3,5072,0,0,Lot 54 4054,K-Arcy Corp.,192,OD,OWP,PA,09/04/1987,,,01/10/1967,,1967-02-16,1987-09-04,,Pre-1989 Well (N/A),Alma,Allentown,I,Richburg,Richburg,False,Vertical,Allegany,9.0,,0.0,-78.02169999999998,42.02039,-78.02169999999998,42.02039,948.0,948.0,0.0,948.0,1981.0,NL,0.0,,0.0,,,,,12/14/1998 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003050720000,"(42.02039, -78.0217)",7505.0,20.561643835616437
2085,31003144780000,3,14478,0,0,Lot 92-93 24e,Ebenezer Oil Co. Inc.,24,OW,OWP,PA,03/22/1990,,09/19/1979,09/24/1979,10/12/1979,1979-10-12,1990-03-22,,Pre-1989 Well (N/A),Alma,Allentown,I,Richburg,Richburg,False,Vertical,Allegany,9.0,,0.0,-78.03584999999998,42.03389,-78.03584999999998,42.03389,1589.0,1589.0,0.0,1589.0,2240.0,NL,0.0,,0.0,,,,,01/19/1988 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003144780000,"(42.03389, -78.03585)",3814.0,10.449315068493151
2101,31003071260000,3,7126,0,0,Emerson 161,Ebenezer Oil Co. Inc.,24,OD,OWP,PA,07/12/1991,08/15/1969,08/18/1969,08/18/1969,09/16/1969,1969-09-18,1991-07-12,,Pre-1989 Well (N/A),Scio,Allentown,B,Richburg,Richburg,False,Vertical,Allegany,9.0,,1090.0,-78.05283,42.09132,-78.05283,42.09132,1097.0,1097.0,0.0,1097.0,1790.0,NL,0.0,Richburg,0.0,,,,,05/31/1989 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003071260000,"(42.09132, -78.05283)",7967.0,21.827397260273973
2111,31003085770000,3,8577,0,0,Emerson 159,Ebenezer Oil Co. Inc.,24,OD,OWP,PA,06/25/1991,06/28/1971,06/29/1971,07/02/1971,08/18/1971,1971-09-01,1991-06-25,,Pre-1989 Well (N/A),Scio,Allentown,B,Richburg,Richburg,False,Vertical,Allegany,9.0,,1200.0,-78.05061999999998,42.09151,-78.05061999999998,42.09151,1124.0,1124.0,0.0,1124.0,1820.0,NL,0.0,Richburg,0.0,,,,,05/31/1989 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003085770000,"(42.09151, -78.05062)",7237.0,19.827397260273973
2112,31003184110000,3,18411,0,0,Clark 30 3a,The Richardson Petroleum Corporation,37,OD,OWP,PA,01/08/1990,07/12/1983,07/26/1983,08/22/1983,08/26/1983,1983-09-17,1990-01-08,,Pre-1989 Well (N/A),Independence,Whitesville,F,Beech Hill-Independence,Fulmer Valley,False,Vertical,Allegany,9.0,,1900.0,-77.75561999999998,42.06718,-77.75561999999998,42.06718,1853.0,1853.0,0.0,1853.0,2243.0,NL,0.0,,0.0,,,,,01/01/1900 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003184110000,"(42.06718, -77.75562)",2305.0,6.315068493150685
2118,31003100750000,3,10075,0,0,"5-53,68 K-Arcy-Vossl",Klein Oil & Logging,1775,OD,OWP,PA,04/10/2013,07/10/1973,07/16/1973,07/16/1973,08/31/1973,1973-09-14,2013-04-10,,Pre-1989 Well (N/A),Alma,Allentown,I,Richburg,Richburg,False,Vertical,Allegany,9.0,,1350.0,-78.03301,42.02413,-78.03301,42.02413,1375.0,1375.0,0.0,1375.0,2150.0,NL,0.0,,0.0,,,,,05/29/2013 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003100750000,"(42.02413, -78.03301)",14453.0,39.5972602739726
2134,31003112010000,3,11201,0,0,Forsythe 16,Plants and Goodwin Inc.,451,OD,OWP,PA,10/21/2002,12/23/1974,12/24/1974,12/30/1974,01/30/1975,1975-02-04,2002-10-21,,Pre-1989 Well (N/A),Independence,Whitesville,F,Beech Hill-Independence,Fulmer Valley,False,Vertical,Allegany,9.0,,1300.0,-77.76703,42.06913,-77.76703,42.06913,1235.0,1235.0,0.0,1235.0,2260.0,NL,0.0,,0.0,,,,,01/29/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003112010000,"(42.06913, -77.76703)",10121.0,27.72876712328767
2137,31003108290000,3,10829,0,0,Nobles 14,Freeman Oil Co.,1260,OD,OWP,PA,08/11/1996,05/03/1974,05/09/1974,02/11/1975,03/11/1975,1975-03-21,1996-08-11,,Pre-1989 Well (N/A),Amity,Wellsville North,D,Scio,Scio,False,Vertical,Allegany,9.0,,972.0,-77.98027,42.20517,-77.98027,42.20517,1044.0,1044.0,0.0,1044.0,2110.0,NL,0.0,Scio,0.0,,,,,10/11/1996 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003108290000,"(42.20517, -77.98027)",7814.0,21.40821917808219
2151,31003053380000,3,5338,0,0,Stoney Lease 234,Bradley Producing Corp.,101,OD,OWP,PA,05/16/1972,08/16/1967,08/18/1967,08/24/1967,09/13/1967,1967-09-20,1972-05-16,,Pre-1989 Well (N/A),Alma,Allentown,H,Richburg,Richburg,False,Vertical,Allegany,9.0,,1100.0,-78.07402,42.02735,-78.07402,42.02735,1173.0,1173.0,0.0,1173.0,1890.0,NL,0.0,Richburg,0.0,,,,,05/31/1989 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003053380000,"(42.02735, -78.07402)",1700.0,4.657534246575342
2157,31003077600000,3,7760,0,0,"Roberts, James 1",,9998,GD,GWP,PA,07/21/1971,09/19/1970,05/20/1970,05/21/1970,07/02/1970,1970-07-10,1971-07-21,,Pre-1989 Well (N/A),Scio,Belmont,F,Gordon Brook,Oriskany,False,Vertical,Allegany,9.0,,3925.0,-78.0158,42.16825,-78.0158,42.16825,4014.0,4014.0,0.0,4014.0,1614.0,NL,0.0,Oriskany,0.0,,,,,04/12/2021 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003077600000,"(42.16825, -78.0158)",376.0,1.0301369863013699
2166,31003111880000,3,11188,0,0,43-66 Lot 66,K-Arcy Corp.,192,OD,OWP,PA,01/24/1986,12/08/1974,12/11/1974,12/24/1974,01/15/1975,1975-01-29,1986-01-24,,Pre-1989 Well (N/A),Alma,Allentown,I,Richburg,Richburg,False,Vertical,Allegany,9.0,,1300.0,-78.00842,42.02468,-78.00842,42.02468,1318.0,1318.0,0.0,1318.0,2170.0,NL,0.0,,0.0,,,,,12/22/1993 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003111880000,"(42.02468, -78.00842)",4013.0,10.994520547945205
2269,31003208160000,3,20816,0,0,"Martin, Fraser, Eddy 1",Hampshire Oil & Gas Inc.,1121,DW,DP,PA,09/10/1987,02/06/1987,02/17/1987,05/12/1987,05/29/1987,1987-06-08,1987-09-10,07/24/1990,Released,Alfred,Alfred,H,,Onondaga,False,Vertical,Allegany,9.0,,4050.0,-77.81859,42.27743,-77.81859,42.27743,4130.0,4130.0,0.0,4130.0,2050.0,GW,1225.0,Oriskany,1125.0,,,,,12/04/2017 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003208160000,"(42.27743, -77.81859)",94.0,0.25753424657534246
2278,31003053120000,3,5312,0,0,Stoney Lease 184,Bradley Producing Corp.,101,OD,OWP,PA,04/06/1972,07/18/1967,07/21/1967,07/24/1967,08/17/1967,1967-08-23,1972-04-06,,Pre-1989 Well (N/A),Alma,Allentown,H,Richburg,Richburg,False,Vertical,Allegany,9.0,,1300.0,-78.06594,42.02647,-78.06594,42.02647,1319.0,1319.0,0.0,1319.0,2040.0,NL,0.0,Richburg,0.0,,,,,05/31/1989 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003053120000,"(42.02647, -78.06594)",1688.0,4.624657534246575
2329,31003189020000,3,18902,0,0,Fee 1a,Otis Eastern Service Inc.,56,GD,GWP,PA,07/28/2003,01/09/1984,01/20/1984,03/01/1984,01/13/1985,1985-01-13,2003-07-28,,Pre-1989 Well (N/A),Wellsville,Wellsville South,B,Ford's Brook,Penny,False,Vertical,Allegany,9.0,,1500.0,-77.93872,42.1043,-77.93872,42.1043,1471.0,1471.0,0.0,1471.0,1510.0,NL,475.0,Upper Devonian,375.0,,,,,03/31/2005 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003189020000,"(42.1043, -77.93872)",6770.0,18.54794520547945
2371,31003142530000,3,14253,0,0,Fee 1,Houghton College,637,GD,GWP,PA,06/18/1998,05/23/1979,06/04/1979,06/25/1979,06/30/1979,1979-09-07,1998-06-18,,Pre-1989 Well (N/A),Caneadea,Houghton,F,Houghton,Devonian Shale,False,Vertical,Allegany,9.0,,1795.0,-78.14977,42.43007,-78.14977,42.43007,2333.0,2333.0,0.0,2333.0,1244.0,NL,20.0,Upper Devonian,0.0,,,,,03/29/2013 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003142530000,"(42.43007, -78.14977)",6859.0,18.791780821917808
2382,31003110730000,3,11073,0,0,New Vincent  W49,Ebenezer Oil Co. Inc.,24,OD,OWP,PA,07/08/1988,09/10/1974,09/11/1974,09/13/1974,10/25/1974,1974-10-27,1988-07-08,,Pre-1989 Well (N/A),Scio,Allentown,B,Richburg,Richburg,False,Vertical,Allegany,9.0,,1420.0,-78.06693,42.09982,-78.06693,42.09982,1470.0,1470.0,0.0,1470.0,1900.0,NL,0.0,,0.0,,,,,12/21/1993 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003110730000,"(42.09982, -78.06693)",5003.0,13.706849315068494
2404,31003051110000,3,5111,0,0,Stoney H + B 418,Ebenezer Oil Co. Inc.,24,OD,OWP,PA,01/01/1980,,,04/03/1967,,1967-04-28,1980-01-01,,Pre-1989 Well (N/A),Alma,Allentown,E,Richburg,Richburg,False,Vertical,Allegany,9.0,,0.0,-78.05459999999998,42.04269,-78.05459999999998,42.04269,1579.0,1579.0,0.0,1579.0,2340.0,NL,0.0,,0.0,,,,,08/14/1995 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003051110000,"(42.04269, -78.0546)",4631.0,12.687671232876712
2410,31003071140000,3,7114,0,0,Slade Lot 29 F-34,Sandstone Oil & Gas Development LLC,2341,OD,OWP,PA,11/12/2009,,07/11/1969,07/11/1969,08/01/1969,1969-08-03,2009-11-12,,Pre-1989 Well (N/A),Genesee,Bolivar,D,Richburg,Richburg,False,Vertical,Allegany,9.0,,1220.0,-78.236382,42.045136,-78.236382,42.045136,1215.0,1215.0,0.0,1215.0,1810.0,OD,0.0,Richburg,0.0,,,,,08/09/2016 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003071140000,"(42.045136, -78.236382)",14711.0,40.3041095890411
2432,31003132580000,3,13258,0,0,Austin-Godown A-1,Yahn & Yahn Inc.,38,OD,OWP,PA,06/19/2008,04/11/1978,04/14/1978,04/23/1978,05/08/1978,1978-05-12,2008-06-19,,Pre-1989 Well (N/A),Independence,Rexville,D,Beech Hill-Independence,Fulmer Valley,False,Vertical,Allegany,9.0,,1250.0,-77.74998999999998,42.08313,-77.74998999999998,42.08313,1217.0,1217.0,0.0,1217.0,2250.0,OD,0.0,,0.0,,,,,08/06/2018 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003132580000,"(42.08313, -77.74999)",10996.0,30.126027397260273
2458,31003148980000,3,14898,0,0,Mervine 30,Plants and Goodwin Inc.,451,OD,OWP,PA,10/23/2006,02/01/1980,02/05/1980,02/11/1980,09/12/1980,1980-09-18,2006-10-23,,Pre-1989 Well (N/A),Independence,Whitesville,F,Beech Hill-Independence,Fulmer Valley,False,Vertical,Allegany,9.0,,0.0,-77.75297999999998,42.06085,-77.75297999999998,42.06085,1253.0,1253.0,0.0,1253.0,,NL,0.0,,0.0,,,,,11/22/2006 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003148980000,"(42.06085, -77.75298)",9531.0,26.112328767123287
2546,31003218810000,3,21881,0,0,"Windus, M 1",Vandermark Exploration Inc.,1201,GD,GWP,PA,07/16/1991,05/21/1990,06/13/1990,06/18/1990,06/24/1990,1990-06-24,1991-07-16,06/18/1992,Released,Amity,Belmont,F,Gordon Brook,Oriskany,False,Vertical,Allegany,9.0,,3990.0,-78.0022,42.18929,-78.0022,42.18929,3818.0,3818.0,0.0,3818.0,1490.0,NL,1100.0,Oriskany,1000.0,,,,,01/16/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003218810000,"(42.18929, -78.0022)",387.0,1.0602739726027397
